id,timestamp,datetime,device_id,package_name,app_name,uid,bytes_rx,bytes_tx,bytes_total,network_type,is_system_app
89718,1779880934936,2026-05-27T19:22:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,5999363,1499840,7499204,WIFI,0
83729,1779885254936,2026-05-27T20:34:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,9680566,2420141,12100707,MOBILE,0
87589,1779889574936,2026-05-27T21:46:14.936277,device-uuid-tester-105,com.facebook.katana,Facebook,10245,21931445,5482861,27414306,WIFI,0
99703,1779893894936,2026-05-27T22:58:14.936277,device-uuid-tester-105,com.facebook.katana,Facebook,10245,10221902,2555475,12777377,MOBILE,0
13726,1779898214936,2026-05-28T00:10:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,8967307,2241826,11209134,MOBILE,0
25999,1779902534936,2026-05-28T01:22:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,26106034,6526508,32632543,MOBILE,0
60382,1779906854936,2026-05-28T02:34:14.936277,device-uuid-tester-105,com.facebook.katana,Facebook,10245,25940878,6485219,32426097,WIFI,0
97118,1779911174936,2026-05-28T03:46:14.936277,device-uuid-tester-105,com.chrome.android,Chrome,10080,27592610,6898152,34490763,WIFI,0
96484,1779915494936,2026-05-28T04:58:14.936277,device-uuid-tester-105,com.chrome.android,Chrome,10080,26475459,6618864,33094323,WIFI,0
54820,1779919814936,2026-05-28T06:10:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,5946606,1486651,7433258,MOBILE,0
70270,1779924134936,2026-05-28T07:22:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,11948422,2987105,14935528,WIFI,0
48151,1779928454936,2026-05-28T08:34:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,7014556,1753639,8768195,WIFI,0
88787,1779932774936,2026-05-28T09:46:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,26503400,6625850,33129251,MOBILE,0
23959,1779937094936,2026-05-28T10:58:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,20391273,5097818,25489092,WIFI,0
61120,1779941414936,2026-05-28T12:10:14.936277,device-uuid-tester-105,com.chrome.android,Chrome,10080,1177602,294400,1472003,WIFI,0
99558,1779945734936,2026-05-28T13:22:14.936277,device-uuid-tester-105,com.facebook.katana,Facebook,10245,17289504,4322376,21611880,WIFI,0
18737,1779950054936,2026-05-28T14:34:14.936277,device-uuid-tester-105,com.chrome.android,Chrome,10080,7664189,1916047,9580236,WIFI,0
73846,1779954374936,2026-05-28T15:46:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,34023205,8505801,42529006,WIFI,0
26966,1779958694936,2026-05-28T16:58:14.936277,device-uuid-tester-105,com.chrome.android,Chrome,10080,9964081,2491020,12455102,WIFI,0
93985,1779963014936,2026-05-28T18:10:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,11972326,2993081,14965408,WIFI,0
19263,1779967334936,2026-05-28T19:22:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,3575644,893911,4469555,MOBILE,0
24069,1779971654936,2026-05-28T20:34:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,20027305,5006826,25034131,MOBILE,0
97269,1779975974936,2026-05-28T21:46:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,14284329,3571082,17855411,MOBILE,0
84403,1779980294936,2026-05-28T22:58:14.936277,device-uuid-tester-105,com.spotify.music,Spotify,10299,3601385,900346,4501732,WIFI,0
25813,1779984614936,2026-05-29T00:10:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,23424753,5856188,29280941,WIFI,0
18650,1779988934936,2026-05-29T01:22:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,34358227,8589556,42947783,WIFI,0
90110,1779993254936,2026-05-29T02:34:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,20740636,5185159,25925796,WIFI,0
63218,1779997574936,2026-05-29T03:46:14.936277,device-uuid-tester-105,com.spotify.music,Spotify,10299,8414532,2103633,10518165,WIFI,0
74076,1780001894936,2026-05-29T04:58:14.936277,device-uuid-tester-105,com.facebook.katana,Facebook,10245,1502491,375622,1878114,MOBILE,0
92984,1780006214936,2026-05-29T06:10:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,15338040,3834510,19172550,WIFI,0
69137,1780010534936,2026-05-29T07:22:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,14097475,3524368,17621844,WIFI,0
41524,1780014854936,2026-05-29T08:34:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,22736778,5684194,28420972,WIFI,0
45970,1780019174936,2026-05-29T09:46:14.936277,device-uuid-tester-105,com.tencent.ig,PUBG Mobile,10352,35235956,8808989,44044946,WIFI,0
34113,1780023494936,2026-05-29T10:58:14.936277,device-uuid-tester-105,com.spotify.music,Spotify,10299,7703389,1925847,9629236,WIFI,0
96166,1780027814936,2026-05-29T12:10:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,10790840,2697710,13488550,MOBILE,0
46041,1780032134936,2026-05-29T13:22:14.936277,device-uuid-tester-105,com.google.android.youtube,YouTube,10101,21994291,5498572,27492863,WIFI,0
39383,1780036454936,2026-05-29T14:34:14.936277,device-uuid-tester-105,com.chrome.android,Chrome,10080,19156018,4789004,23945023,MOBILE,0
85033,1780040774936,2026-05-29T15:46:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,37457949,9364487,46822437,MOBILE,0
39488,1780045094936,2026-05-29T16:58:14.936277,device-uuid-tester-105,com.instagram.android,Instagram,10246,22118232,5529558,27647790,MOBILE,0
